yORF,G1 Post-START,S/G2,Metaphase,Anaphase,Telophase
YAL056W,15.65106134305,18.497276071450003,19.84658548435,22.2570569365,20.4326985733
YAL058W,16.26408379165,16.274266442400002,21.7308309553,17.5866822896,18.586069997750002
YAL059W,44.4556601078,43.0111945284,37.53110014105,27.533464177600003,40.66609281945
YAL060W,74.1584523806,58.748281999599996,70.1736160026,105.66452770395,69.097581812
YAL061W,9.234891914225,3.7733770263569997,7.253067798295,10.939290750885,7.45014991905
YAL062W,9.834595292740001,11.38439982303,10.79563462749,15.453117391150002,11.11922449555
YAL063C,7.0870664864799995,6.052126213745,4.43582223931,4.61258870757,5.435055321695
YAL065C,4.275182994255,5.433828721099999,6.7504780465500005,5.6460516874149995,5.8799482830350005
YAL067C,1.2380460386149998,0.6265519319620001,1.5320143055665,0.7344609742204999,0.5495438965499999
YAR002C-A,214.35601380650002,208.617807374,168.290424112,152.33651206550002,173.5434408045
YAR002W,26.38675173035,37.152984941599996,30.016404580999996,36.00582563665,35.0474399956
YAR003W,23.249376937,11.14039418606,12.7450998925,16.3101629005,15.05008604286
YAR007C,96.36285173705,26.65544672005,22.546480593200002,45.70850193815,72.5118465864
YAR008W,18.98606170455,4.353081509715,4.64880858997,14.32994417895,19.3724960679
YAR009C,9980.89851388,10962.35740893,11258.623285775,12012.39110995,11246.321772655
YAR010C,12903.61646835,13640.94917815,13845.939583349998,14783.23701135,14361.523534200001
YAR014C,34.18081980945,26.50706683225,27.897191915100002,33.80758340665,39.4912961113
YAR015W,133.2496163005,69.20595226145,69.41393632295001,61.37591040075,65.63402404145
YAR018C,2.31891477564,12.93705163978,44.67945928615,38.1081428085,8.533612862530001
YAR019C,6.505481865955,7.297071686440001,7.25013320627,7.143107510309999,6.637100702070001
YAR023C,3.0644467452599997,3.442656688055,1.978697961675,5.347694513355,3.4973254075549995
YAR027W,22.20274409655,20.88407987995,27.926802102499998,43.2295856483,34.36950394325
YAR028W,15.647227840749999,21.5948621984,17.93693767225,13.96979037475,16.580123892350002
YAR031W,16.60199496915,17.003062704,19.0408808715,19.8118495313,19.478237983950002
YAR033W,17.212773752449998,12.67744428534,11.552432068485,11.288793083400002,10.72326383279
YAR035W,9.8877911145,4.272483822185,5.44596944828,5.3281272441950005,6.484292933635
YAR042W,22.420840234099998,28.13003583975,31.8051264203,36.1622116996,35.612828160350006
YAR050W,7.3511889856,5.720634407575,4.656349285315,4.709851575275,5.74038701524
YAR060C,5.7459891471999995,8.11374753472,8.864291203845,9.667283718564999,12.863417137799999
YAR066W,31.09137844865,29.55263116195,13.857888605565002,13.493342365915,40.84922766885
YAR068W,26.1043368673,24.0108873909,16.69765635005,17.056770256950003,55.193297218050006
YAR071W,344.11482405699996,348.414783398,729.079410412,842.7439874895,469.82400240600003
YAR073W,75.0900837918,75.66425384850001,81.3578526899,71.56036787490001,67.67931006045
YAR075W,95.4144493444,74.81591719024999,75.41975159805,67.79788488860001,81.6301985213
YBL001C,136.577073228,108.761526565,114.22550591199999,150.183200993,133.085627295
YBL002W,624.019937231,577.6699989594999,207.8673175525,154.712078728,761.2636352100001
YBL003C,559.8714275585,891.0706499905,418.6982832795,271.2071475015,729.0493798309999
YBL004W,60.0831353616,67.59985028515,63.95715867095,58.715566896249996,63.107872457149995
YBL005W,9.314468825719999,14.002416346444999,15.383659077575,12.5680524982,11.950923170455
YBL005W-A,1104.15931759,1085.4928588550001,1179.1875211249999,1170.2649617349998,1085.183805589
YBL005W-B,6594.71324645,7190.931333395,7413.986395365,7768.038016455001,7252.766828395
YBL006C,54.33883959105,46.144622517100004,39.2020448824,43.5259313688,42.708344371500004
YBL007C,104.2560636125,95.207131391,105.31069122035001,112.387031426,98.90229985125
YBL008W,15.84891200885,14.53688322895,10.94634206265,12.0303801469,13.557272998800002
YBL009W,25.800450931249998,25.984043661100003,9.944337751494999,10.313097180084998,23.520091251
YBL010C,14.06671187835,4.712780646355,6.632072180905,9.742952584345002,13.7817651056
YBL011W,50.55756646105,48.3042424839,48.272802745250004,46.1330531854,46.07892207645
YBL013W,5.94501285003,4.4222609711,3.7254861750200003,5.659596124615,6.827179876545
YBL014C,11.7094979187,12.24492093305,13.44759365895,13.2972014486,15.47173448305
YBL015W,24.071130973099997,16.68820961305,12.21054699985,15.776970391749998,17.085532432249998
YBL016W,11.946052464695,11.574970554204999,14.84258087615,12.9794880956,18.979543857750002
YBL017C,55.67891225875,54.229515995049994,56.23833431455,60.36767420235,53.250230953599996
YBL018C,35.6753954227,36.37548733775,32.1475050573,27.25085044385,35.0883219327
YBL019W,3.8819595314999997,4.67784578048,3.00103746537,5.54306250534,5.669758084314999
YBL020W,25.1006060573,21.40631151845,18.380896675400002,17.597016148599998,27.34844158825
YBL021C,16.4820356256,14.241281407199999,8.007463613835,14.0385565232,18.55146748655
YBL022C,92.00640734935,79.22682035784999,86.80325200345,92.28556102395,72.2340708744
YBL023C,20.6264871791,10.48459997905,30.8815564019,37.862728913,24.602245437999997
YBL024W,81.5950221033,84.84614860075,92.5662667046,72.20027317075,78.84616852095
YBL025W,10.0739636567,9.911864565550001,13.6671399797,7.688844236594999,8.770438460255
YBL026W,53.622869047449996,70.17707466204999,60.47303250035,57.7883746798,60.3807773193
YBL027W,2943.44959538,2790.2759085300004,2934.927148705,2668.918176155,2759.87415151
YBL028C,100.51246419985,98.01402264090001,77.85689297569999,57.33508653225,92.22365005054999
YBL029C-A,4.838421513769999,6.52292846159,9.86007100111,8.560462834465,12.9841191519
YBL030C,257.33189889000005,255.7196212555,286.5452228835,324.418603962,259.1103209875
YBL031W,13.829637736399999,9.27314287838,5.1873521422849995,7.15894678187,14.174879253250001
YBL032W,73.87676567215,135.7633899,112.41228315250001,90.797172241,79.35283000415001
YBL033C,23.114289751,30.702640670900003,26.06355390405,31.5476016941,20.6006264397
YBL034C,18.8225802147,12.19206959152,9.057454205755,10.507093095544999,18.065772665049998
YBL035C,36.58771602425,11.23134069737,8.05401635656,19.41517024825,29.8669105771
YBL036C,40.6181844876,36.084380111499996,54.6496403622,55.662138403949996,51.577298965699995
YBL037W,13.26032313265,16.73012612615,16.5322179856,17.92627499605,16.6117744953
YBL038W,27.22163606665,29.26302518765,31.79466295705,39.074651253249996,29.70216887615
YBL039C,189.412783977,217.5796912175,182.715711375,140.332553628,194.940539601
YBL039C-A,154.32344852185,206.5376795405,146.9823998366,126.79890455660001,169.308211326
YBL039W-B,15.31827453064,8.973208377965001,12.31702523006,10.749946565915,14.986297858899999
YBL040C,55.158190362199996,40.6254464599,51.80112712975,50.982559183999996,57.7536533055
YBL041W,115.859676963,144.5626184835,168.8342101685,181.9820961635,135.2697966965
YBL042C,23.12728816785,22.0071146986,32.7463726301,50.976760542899996,34.31296562535
YBL045C,48.9711000231,41.3360492524,51.944810700800005,60.90133777035,52.4835437413
YBL046W,12.2706935285,10.4720216592,12.014406108300001,15.54420983215,14.98460174465
YBL047C,106.0290431788,86.316630549,84.7491597719,101.38198992299999,95.4575482571
YBL050W,56.469866358299996,46.82484663825,62.6565421647,77.03486306745,64.884271424
YBL051C,52.900610128500006,59.1368014852,58.21008545075,63.1334793763,68.013000963
YBL052C,9.94422954405,11.189627486505,12.52770404865,12.300296911,13.1065079856
YBL054W,25.169628141900002,13.426125422550001,15.648316332375,11.436537271625,23.65906336975
YBL055C,23.03565218315,19.7004041457,16.65634349865,14.285018978,18.22939772545
YBL056W,95.65025801815,111.3113091905,92.1612422105,101.70656604645,100.8226351342
YBL057C,49.7026155556,44.275683703300004,42.1345873387,45.60298436225,51.14452309275
YBL058W,80.86821181795,86.1016455699,100.09674951635,106.48854246885,75.3886654242
YBL059C-A,28.4126938231,20.71123183675,18.47176265465,29.4340241318,31.8830781609
YBL059W,5.6866022077050005,7.4594444668449995,5.594772884179999,6.963137545785,6.2882929087249995
YBL060W,5.745566356965,7.814864129785001,8.438097558185,9.11532900191,8.354170377355
YBL061C,28.4890993602,22.185326136500002,18.72022862895,27.31590410315,36.153576640500006
YBL063W,10.16802276534,11.75305256805,8.220898994085001,6.1806067946150005,11.118068670585
YBL064C,53.3273783538,42.31181050675,59.5481950921,71.61171656145,48.97935965955
YBL066C,6.5600408864199995,8.30996805322,9.03728889377,9.308006645919999,7.216091680025
YBL067C,33.18288361225,26.3173494447,32.750839329,37.9349581668,32.99115745465
YBL068W,46.94753255935,38.51946794115,41.6940893438,38.743643566450004,44.05431674505
YBL068W-A,18.61770498575,22.5493438371,35.57114221915,22.6124546918,21.678079356399998
YBL069W,19.02566921625,30.961050137549996,27.22353706815,26.348804207,22.58633570765
YBL071W-A,77.52519968515,86.021426755,64.131109419,55.82721877005,52.19516606255
YBL072C,4807.504119294999,4695.659054835,4945.051698705,4513.13911906,4476.62903099
YBL074C,9.811209467245,8.59686828155,10.887370112645,10.963805462,12.6847108516
YBL075C,10.040520505265,10.30349020026,11.35610187905,10.668345282299999,11.689818824545
YBL076C,459.888436126,432.5899265535,409.160259612,420.46120880349997,412.625006316
YBL078C,15.578769081074999,13.335782578505,12.608849448994999,23.30180721135,7.903458238704999
YBL079W,34.9239055582,40.20698723295,38.1877662808,40.030874830849996,44.80386576745
YBL080C,6.444450882345,8.40004013162,11.40438960865,9.380363146065001,10.08491990644
YBL081W,19.93034930365,14.5609140069,11.131076075465,15.228141648345,24.851723474499998
YBL082C,50.66913204085,55.64399778015,46.2658894346,47.043623350749996,39.5687434333
YBL083C,51.139714670800004,58.1814636799,42.582222810999994,44.9523675226,42.6776215123
YBL084C,8.35711256269,13.39635243345,9.75326708819,14.496013833749998,11.26469820717
YBL085W,24.3631754941,26.08134495165,21.3242430651,21.7941581848,30.9362054167
YBL086C,11.613368145199999,5.31945759,7.07743866267,9.747055057954999,11.047433995590001
YBL087C,1498.81752516,1558.17635316,1819.681851805,1672.20000717,1720.268688545
YBL088C,7.220705901960001,8.239556877855,7.943349981335,9.030382695275,8.79483515491
YBL089W,9.792500147245,8.636682793184999,9.910503052534999,11.029961770149999,10.05545913345
YBL090W,18.5904126148,28.3381191635,26.62712132165,29.566677951800003,24.91049746105
YBL091C,68.18157987859999,82.73750974795,76.90177089725,91.2036714136,89.40939180935001
YBL091C-A,14.1019735451,13.621744967249999,11.433474302619999,13.293668452635,12.57438686001
YBL092W,3098.1577857049997,3144.84369234,3254.2020464999996,3078.9867258000004,3309.56802531
YBL093C,35.7737607017,40.7764046011,36.9981068096,39.586514630799996,37.78116868645
YBL095W,17.63797837385,22.4332658771,21.43219370685,22.7140694344,20.1698398129
YBL097W,4.74840578059,9.31812426422,9.834497363185,8.27565959424,8.788314308984999
YBL098W,7.178960253785,10.76550869831,9.809848045985,8.90007911646,8.163200435435
YBL099W,334.868459789,283.214214617,297.5893587995,322.62354636249995,280.61870163649996
YBL100W-A,718.0499028844999,666.0032996765001,679.0577795565,763.389642479,687.5360351649999
YBL100W-B,1794.06993178,1765.6220502850001,1867.82088876,2036.23599049,1879.140916965
YBL101C,18.088617897349998,19.4644999525,23.7396994645,26.89661099125,18.461037606399998
YBL102W,66.39069015355,80.1362710372,75.60577509525001,78.49773390005001,71.47237574594999
YBL103C,11.32607910822,14.264064913350001,11.75975659349,15.25194232135,15.138077542749999
YBL104C,11.67842695735,12.8952709462,13.06298998715,14.6266780646,15.3855146055
YBL105C,19.710192743,26.867602570000003,28.90951091315,33.3531050461,27.132037193800002
YBL106C,10.09272234884,8.545414015095,9.460685145734999,9.95027022676,11.004340790450001
YBL107C,21.930679712699998,21.826606679850002,24.5152261189,29.68490093095,29.134372091350002
YBL107W-A,2463.7550680599998,2336.313599955,2525.222517005,2769.334269465,2479.975196955
YBL111C,181.2206128505,107.68377102485,142.2181129155,220.810851615,206.4804185815
YBL112C,75.44180753435,57.7622154985,78.63266044075,117.378230119,116.83420458399999
YBL113C,201.34204581350002,144.1903226873,165.755358549,255.3035858175,274.006402922
YBR001C,10.9451044675,13.461005367270001,16.7089122128,26.1854175997,17.6299433003
YBR002C,16.33535607195,21.8811580699,22.7876591481,23.87136083545,23.049859225699997
YBR003W,22.69016686295,20.6813463184,19.79165214505,27.1488224773,22.387375042400002
YBR004C,18.6398576958,16.95927793585,17.176150072200002,17.2847476574,15.145260252095
YBR005W,26.6293606892,15.25519473995,21.70247147675,24.95785145645,17.174026519999998
YBR006W,9.045076827014999,6.646217049940001,8.49813131164,10.236245164265,8.57379695787
YBR007C,15.21708650285,7.525775344825,7.800973202585,8.833349684704999,14.78268326105
YBR008C,10.884430559904999,12.653186908550001,9.210543531585,8.055807236525,12.548393178049999
YBR009C,1395.793787184,1132.7122867665,383.684911392,289.21823996850003,1657.172800495
YBR010W,1481.6548367350001,975.8285512924999,356.4299634145,289.834251173,1577.4554713950001
YBR011C,998.1016201295,977.4859581369999,907.3975475059999,917.8601859275,891.2148500764999
YBR012C,22.982502190399998,24.5450443469,26.48301536375,29.24179069675,21.32486753785
YBR012W-A,11933.499752700001,12633.25471805,12973.329074075,13744.70890385,13410.56239705
YBR012W-B,9345.439948585,10115.583876555,10382.255675395,10907.125881805001,10314.246451325
YBR013C,6.365011732045,9.86720152193,16.773639126459997,12.655488789700001,18.81181361825
YBR014C,27.93771585695,35.849497947399996,28.99453669095,33.675077940499996,30.62839724425
YBR015C,96.54521895785001,85.1207306395,53.39424943175,60.832017538900004,90.05443748664999
YBR016W,62.70373619365,62.5613462098,67.5597249062,63.4129093943,70.54470724705001
YBR017C,54.617075615000005,53.25396336895,56.421174908400005,64.1068944688,63.35532881215
YBR018C,1.753266966205,1.014092227753,1.249460940538,0.8716137009335001,1.0974196516095
YBR020W,4.170891600355,2.657045487325,2.706522429595,3.1509971161749997,4.460179115655
YBR021W,7.82964746967,5.2176521521999994,6.69492740552,13.715539496575001,12.4166253832
YBR022W,14.978390496004998,9.074030944035,13.7311988474,16.3718399812,14.57527096086
YBR023C,64.72684675655,37.9025658464,30.671644874050003,38.7940989341,65.5979143022
YBR024W,15.52231176555,10.00854038812,13.94856615382,13.0333384012,8.163587668475
YBR025C,303.94163726650004,328.23292938500003,353.701135881,385.70838193500003,386.085553286
YBR026C,36.19104634915,28.3088847099,27.7144734409,41.6868382337,38.0214815539
YBR027C,9.93782901267,5.599124596635,4.131100587185,6.460733430814999,9.669122659385
YBR028C,22.54553378075,20.0553735294,18.618826272950002,16.8691596749,20.12560825625
YBR029C,48.7732247659,57.65093949445,49.4561235273,49.13220561965,48.17893707345
YBR030W,18.784901025099998,13.75408382285,18.619686009600002,14.651272650300001,17.42060427695
YBR031W,2946.6273441949998,2995.9386043599998,3131.4048403799998,2746.015986665,2726.2335127300003
YBR034C,89.3013952965,96.284524051,69.19958337905,78.37983858545,83.93896578745
YBR035C,124.0412055665,131.0414051465,115.2548344875,135.137700311,126.657401605
YBR036C,82.97888778104999,82.49968045665,86.0702075266,93.12117791165,78.62500324675
YBR037C,19.252995957,22.784789436049998,24.3505333215,26.16310390175,19.35174006215
YBR038W,8.581409848405,51.22793009575,89.80429327965001,67.19333879745,16.5913497272
YBR039W,111.08222444334999,104.88967249449999,100.26174322840001,110.4457627075,122.518982642
YBR040W,16.6013139799,6.229711920745,4.910507759979,4.711288254665,6.44703693146
YBR041W,44.043805310850004,33.3097589112,25.8773488076,31.805334708,45.9848253874
YBR042C,28.1811875362,20.6400472353,15.505974775150001,18.240728118899998,26.48088138525
YBR043C,16.3853986146,27.262165679699997,24.50925874285,24.1988666262,22.017884822150002
YBR044C,6.2573361185,9.969837843315,13.3545102315,11.6040931062,10.645103178835
YBR045C,4.88295452636,5.227964649245,3.494792119005,3.8668731909750003,3.5831272491900004
YBR046C,34.29981084205,37.476782375650004,42.6672441179,43.484948272850005,26.64716292475
YBR047W,19.845979421750002,25.211814726595,28.507861189499998,20.0938352545,15.86446644722
YBR048W,1593.800658875,1746.62210762,1735.93817007,1733.3886196449998,1806.72197044
YBR049C,24.1448315347,40.61057739025,30.758725629049998,28.75136075335,35.39097725935
YBR052C,79.721405357,52.9413711218,85.43212366935,104.8688552077,72.72060554305
YBR053C,19.715990391250003,15.35442833112,17.75330821765,32.75157150545,25.95863070405
YBR054W,4.79593514975,3.608203729938,16.35523553595,27.0951134084,9.536667006039998
YBR055C,14.2999973454,12.9577697405,14.82817527025,15.392491242950001,15.791933065950001
YBR056W,33.8787916908,20.301895697,26.33056184735,43.235415081599996,31.0929403079
YBR057C,14.52805988315,13.51294348005,11.7644874252,14.2812118355,17.16255477885
YBR058C,24.09890840465,24.833279750149998,25.6497084223,27.6737036669,27.244945196750002
YBR058C-A,53.342606604349996,45.47916746705,63.240536740150006,65.91416367935,84.4233301786
YBR059C,32.41048555175,26.83788213835,38.324157009100006,47.5953428274,37.97906206375
YBR060C,17.91182930445,17.513838820500002,17.31048595725,16.65152140325,19.1656632301
YBR061C,23.3535671062,31.49143094225,25.727370298700002,26.2281404764,31.441664524
YBR062C,14.72619255838,14.8626402598,23.32744854045,26.92746089515,17.4440328586
YBR063C,11.122345846275,9.599849706065001,15.3522731429,13.2954793368,15.5094066523
YBR065C,15.362585382149998,9.75608684901,14.287859727850002,15.53209214555,13.6525047261
YBR066C,7.9033927823150005,9.5566282667,18.553299723949998,22.190344231250002,12.3844139426
YBR067C,435.1834288105,93.0554459193,103.3596575192,140.70661028895,109.2894784769
YBR068C,102.32143909564999,114.40938614625,105.50201151545,100.5757951873,105.202752242
YBR069C,61.5310046806,100.54020902625001,117.27804392600001,144.299623881,103.05676542455001
YBR070C,43.26177946365,16.8366837947,8.342862309495,20.898809589,37.5870867749
YBR071W,55.0642675356,13.046932589899999,16.58190409748,75.58288907205,48.38708351545
YBR072W,9.834183620265,6.73933419974,14.49897596065,15.15361714645,11.893872631939999
YBR073W,47.930458607350005,22.75359867735,16.9631550761,23.9545414947,44.347017857750004
YBR074W,33.49817229075,32.0297263078,31.6323884838,36.1355558558,37.82873703005
YBR077C,27.63277813615,31.478188904299998,28.20881124955,33.30620923305,28.15097626085
YBR078W,817.716113025,1223.5212686250002,1033.77197357,869.4406202185,914.0726281975001
YBR079C,175.27958779699998,183.09946858249998,161.6317421135,144.582362966,168.1513430475
YBR080C,55.834291544600006,50.18424663745,48.92049314245,58.297685015300004,54.875389449850005
YBR081C,15.309364427199998,16.77898885205,17.47941045695,20.4952389493,16.884846939200003
YBR082C,217.1806231325,326.4087864335,289.236287925,325.9969026295,311.514467812
YBR083W,5.474229758745,7.3823990927250005,7.09765179552,25.6177786892,16.939756102849998
YBR084C-A,2177.605915415,2205.896667865,2278.76349102,2132.55499344,2202.51970329
YBR084W,90.89641582415001,89.8909989375,88.16603314700001,80.30806408305,104.26748582970001
YBR085C-A,106.88470471135,81.4273463671,85.6539333137,129.236939586,63.26505007305
YBR085W,12.237502340285001,17.8257930336,13.22593828375,11.458341511699999,16.99727944565
YBR086C,80.7629885537,102.08625651825,88.76190558015,77.44451614229999,64.9187427684
YBR087W,47.3880102779,33.39998929775,25.71880955,31.17803063985,39.93105392725
YBR088C,358.8520638225,58.113011321,24.504816226,77.2718947851,230.496649316
YBR089C-A,139.7207855235,134.7947221425,141.1378287915,123.548048172,113.051614046
YBR090C,67.260893831,63.218522454449996,55.86337109605,64.78316436435,62.778039587950005
YBR091C,25.072746097599996,30.81161059695,20.84328023535,23.85078028645,21.3805811193
YBR092C,114.117908822,132.012692484,465.11033036599997,344.95914624750003,76.3210522649
YBR093C,51.65708423795,62.982851277349994,209.8663137405,199.6918379365,77.0461411496
YBR094W,14.38754555723,21.3324604076,18.9547290394,20.9301730386,20.4125205111
YBR095C,12.157891467675,13.723942051000002,14.6927418488,17.6533909664,15.290202586500001
YBR096W,69.2445702999,59.6277385862,70.9084565257,75.68721298770001,68.07783983475
YBR097W,5.37027169833,6.517724556265,8.229605296245,9.72760423427,8.242192705985
YBR098W,8.369291660155,4.07027168312,4.16633402495,6.752673875859999,6.01474421727
YBR101C,58.12224787705,63.4197392055,56.235826464,64.86186904425,52.38077351645
YBR102C,11.094758014730001,13.6099331337,15.24657974285,16.14001590675,15.74900779265
YBR103W,10.9759197157,15.5551859414,12.89253633265,12.5618163087,13.89599656085
YBR104W,32.59256462,31.19491398395,24.47548014355,20.665443245250003,33.67793560995
YBR105C,26.8426684162,35.327032302350005,29.11574542245,30.87224772775,28.31299136775
YBR106W,876.4699794554999,784.2931506044999,714.7129267294999,678.044265398,675.1101718074999
YBR107C,6.726834318870001,8.41650277712,7.84352585339,11.31496672199,7.3193577016999996
YBR108W,11.926188662400001,8.94759076586,14.7075821682,16.109142269750002,13.05741985215
YBR109C,260.86663580000004,249.9402883505,257.6754695395,263.0566879755,249.292483428
YBR110W,23.2877591062,29.22778840705,32.913080419850004,33.2893797082,28.32272354205
YBR111C,61.41392875545,69.86784758045,76.44787731995001,88.37158163974999,81.15316054855
YBR111W-A,17.06085618897,16.61369335345,20.2680290197,23.517678613549997,25.19219652695
YBR112C,47.53308721955,44.3142235279,41.32750683845,41.785694360449995,62.655333999899995
YBR114W,4.76465903557,5.120746565479999,4.70861086112,7.12537283997,5.96609740663
YBR115C,191.435413117,215.2849034925,193.244996252,196.623518559,214.2561224615
YBR117C,0.8087982612114999,1.2768824235610001,1.7847156799550001,2.18757888245,0.948944321566
YBR118W,16995.6841567,17374.189347450003,16950.40331665,16220.61165965,16117.95723435
YBR119W,9.224427687695,10.7794532126,9.6097054779,10.72848760375,12.6904994977
YBR120C,7.332840530815,4.8214653923,11.553464402365,13.930428751800001,20.2314168475
