yORF,G1 Post-START,S/G2,Metaphase,Anaphase,Telophase
YDL160C-A,4.76013347601,2.461179413255,1.89520366512,2.26206795649,5.80825560112
YDL160C,2.257437829755,1.89825078311,1.65407402022,1.5712324070600001,1.622341805405
YDL159W,1.35033485429,0.9993545315230001,0.9216823375634999,0.698972686301,0.935500792222
YDL157C,1.7852175741699998,1.67650069914,1.89390986379,2.07945747451,1.9722472519749998
YDL156W,1.301683153565,0.7628201941470001,0.8009850749395,0.85028957768,0.863703139367
YDL155W,0.7372664250975001,1.270762750015,0.902742237606,0.6401383219665,0.567493859092
YDL153C,5.76911117683,5.171855112605,2.836950474375,2.68769281355,2.4965559809449998
YDL150W,1.310181428415,1.36580372662,1.3302327794415,1.59269667769,1.49485366582
YDL148C,1.827820708295,1.82312467268,1.559314573065,1.4716197818149999,1.375680541885
YDL147W,2.38043475941,1.804584238855,1.8865043750050001,1.6379826772750001,1.6612613169650001
YDL146W,0.3506654748525,0.4739846180875,0.522502987301,0.4073064960855,0.35284861053000005
YDL145C,0.6351856112150001,0.6747361126605,0.5764168154545,0.5760957675664999,0.5364878852785
YDL144C,1.0020955573255002,0.8602861156270001,0.935330371083,1.095228667847,1.024514054125
YDL143W,1.6486447017249999,1.48617751004,1.3653183744300001,1.407703213175,1.383745869645
YDL142C,0.7690460388855,1.44840929255,0.7648049746050001,0.9122310488845,0.826781404177
YDL141W,0.8382564346135,0.8474912349895001,0.8191040411055,0.6772310862615001,0.677671652547
YDL140C,1.0229794704350001,0.852420644822,0.7155027633435,0.6660120991505001,0.6911975274405
YDL139C,2.06547264267,2.1982728420599997,1.530818493485,1.477992647305,1.468885566605
YDL137W,1.423863665745,1.492571968935,1.28721024173,1.41622074871,1.510558196845
YDL136W,0.9954250619715,1.0283436168339999,1.08175880465,1.037436848577,1.2278516971850002
YDL135C,2.91769827097,2.65789048872,2.108647503615,2.109504419965,2.40153655448
YDL134C,1.138900986245,1.062301278609,1.190074745194,0.9125986714084999,0.9567926104660001
YDL133C-A,1.802308043875,2.03455130909,1.663850367415,2.653885646965,1.8788178436100003
YDL133W,1.008857555404,0.710365834951,0.74747905764,0.533140329938,0.625502142902
YDL132W,0.973310566369,0.9930717544700001,0.888038809112,0.7652392216145,0.8216753307525
YDL131W,1.102421505505,1.1010756717799999,1.00347104817,0.969067384754,1.0216794137999998
YDL130W-A,4.180910281505,2.9254199103299996,5.064919478495,3.4432993171,2.494931096605
YDL130W,1.0121739657075,1.2569826479450001,1.5291618249045,1.97424501275,1.55538987582
YDL129W,1.0155612879005,1.2815866693945,0.9538596962120001,0.6695261086244999,0.900746608717
YDL128W,1.1598110445779999,1.180563117155,1.06001479262,1.0377771123075,0.955073119272
YDL127W,1.22134204481,1.7772209711609999,1.2463038262550001,0.840425563068,0.89153881473
YDL126C,1.95820780143,1.838069919605,1.686586250225,1.708221965555,1.58310633433
YDL125C,2.17895712299,1.8997385919049998,1.81224060994,1.7887316444799999,1.706305456115
YDL124W,1.55855534392,1.32469773072,1.2125549437049998,1.34321721399,1.118979596955
YDL123W,1.0103238564565,0.7109422328065,1.2433945568095,1.15246192718,0.607409310571
YDL122W,0.5990805165805,0.7327509835245,0.6244965284735,0.631647391422,0.539330134088
YDL121C,1.205179872885,1.3241188691799999,1.35565451086,1.23645776586,1.554233498955
YDL120W,1.39349651628,1.40463360132,1.4698995997,1.47401254805,1.181977719044
YDL119C,1.705520406485,1.802147657445,2.15510971315,1.18585574058,1.260216238445
YDL117W,0.658264860788,0.5265302780745,0.5052208535714999,0.6093325509065,0.5585361997115
YDL116W,0.955361803601,0.8183135204850001,0.7661163362355,0.724189237585,0.7288102352895001
YDL115C,1.88050648199,1.7647615457599999,1.240641329666,1.1046947440950001,1.42353343602
YDL113C,0.910483064396,0.8930217787265,0.8469630090314999,0.8407596229815,0.758575476359
YDL112W,0.6204482212505,0.6932880394434999,0.5500561973695,0.5617368473185,0.558399747248
YDL111C,1.1489199454999999,0.9819343396964999,0.9743864506845,0.8681111650494999,1.020123160209
YDL110C,2.53262246678,2.26012553421,3.3697935421,2.5810517667350004,1.9695635706549999
YDL108W,1.1834050349085001,1.05197050146,1.0548492525435,0.8772623650395,0.8852682023375
